match,team,opponent,team_score,opponent_score,result
Elche_RealMadrid,Elche,RealMadrid,0.0,4.0,loss
RealMadrid_Elche,RealMadrid,Elche,4.0,0.0,win
RealMadrid_Elche,RealMadrid,Elche,4.0,0.0,win
Elche_RealMadrid,Elche,RealMadrid,0.0,4.0,loss
Almeria_GironaFC,Almeria,GironaFC,4.0,2.0,win
GironaFC_Almeria,GironaFC,Almeria,2.0,4.0,loss
GironaFC_Almeria,GironaFC,Almeria,2.0,4.0,loss
Almeria_GironaFC,Almeria,GironaFC,4.0,2.0,win
Osasuna_Espanyol,Osasuna,Espanyol,1.0,1.0,win
Espanyol_Osasuna,Espanyol,Osasuna,1.0,1.0,loss
Espanyol_Osasuna,Espanyol,Osasuna,1.0,1.0,loss
Osasuna_Espanyol,Osasuna,Espanyol,1.0,1.0,win
Barcelona_Villarreal,Barcelona,Villarreal,3.0,0.0,win
Villarreal_Barcelona,Villarreal,Barcelona,0.0,3.0,loss
Villarreal_Barcelona,Villarreal,Barcelona,0.0,3.0,loss
Barcelona_Villarreal,Barcelona,Villarreal,3.0,0.0,win
RayoVallecano_Cadiz,RayoVallecano,Cadiz,6.0,2.0,win
Cadiz_RayoVallecano,Cadiz,RayoVallecano,2.0,6.0,loss
Cadiz_RayoVallecano,Cadiz,RayoVallecano,2.0,6.0,loss
RayoVallecano_Cadiz,RayoVallecano,Cadiz,6.0,2.0,win
RealValladolid_RealSociedad,RealValladolid,RealSociedad,1.0,1.0,win
RealSociedad_RealValladolid,RealSociedad,RealValladolid,1.0,1.0,loss
RealSociedad_RealValladolid,RealSociedad,RealValladolid,1.0,1.0,loss
RealValladolid_RealSociedad,RealValladolid,RealSociedad,1.0,1.0,win
Valencia_Mallorca,Valencia,Mallorca,1.0,3.0,loss
Mallorca_Valencia,Mallorca,Valencia,3.0,1.0,win
Mallorca_Valencia,Mallorca,Valencia,3.0,1.0,win
Valencia_Mallorca,Valencia,Mallorca,1.0,3.0,loss
RealMadrid_Sevilla,RealMadrid,Sevilla,4.0,2.0,win
Sevilla_RealMadrid,Sevilla,RealMadrid,2.0,4.0,loss
Sevilla_RealMadrid,Sevilla,RealMadrid,2.0,4.0,loss
RealMadrid_Sevilla,RealMadrid,Sevilla,4.0,2.0,win
Espanyol_Elche,Espanyol,Elche,2.0,2.0,draw
Elche_Espanyol,Elche,Espanyol,2.0,2.0,draw
Elche_Espanyol,Elche,Espanyol,2.0,2.0,draw
Espanyol_Elche,Espanyol,Elche,2.0,2.0,draw
RealBetis_AtleticoMadrid,RealBetis,AtleticoMadrid,2.0,3.0,loss
AtleticoMadrid_RealBetis,AtleticoMadrid,RealBetis,3.0,2.0,win
AtleticoMadrid_RealBetis,AtleticoMadrid,RealBetis,3.0,2.0,win
RealBetis_AtleticoMadrid,RealBetis,AtleticoMadrid,2.0,3.0,loss
GironaFC_Osasuna,GironaFC,Osasuna,2.0,1.0,draw
Osasuna_GironaFC,Osasuna,GironaFC,1.0,2.0,draw
Osasuna_GironaFC,Osasuna,GironaFC,1.0,2.0,draw
GironaFC_Osasuna,GironaFC,Osasuna,2.0,1.0,draw
Villarreal_Almeria,Villarreal,Almeria,2.0,1.0,win
Almeria_Villarreal,Almeria,Villarreal,1.0,2.0,loss
Almeria_Villarreal,Almeria,Villarreal,1.0,2.0,loss
Villarreal_Almeria,Villarreal,Almeria,2.0,1.0,win
Barcelona_AthleticClub,Barcelona,AthleticClub,5.0,1.0,win
AthleticClub_Barcelona,AthleticClub,Barcelona,1.0,5.0,loss
AthleticClub_Barcelona,AthleticClub,Barcelona,1.0,5.0,loss
Barcelona_AthleticClub,Barcelona,AthleticClub,5.0,1.0,win
CeltaVigo_Getafe,CeltaVigo,Getafe,2.0,1.0,draw
Getafe_CeltaVigo,Getafe,CeltaVigo,1.0,2.0,draw
Getafe_CeltaVigo,Getafe,CeltaVigo,1.0,2.0,draw
CeltaVigo_Getafe,CeltaVigo,Getafe,2.0,1.0,draw
Mallorca_Espanyol,Mallorca,Espanyol,2.0,1.0,draw
Espanyol_Mallorca,Espanyol,Mallorca,1.0,2.0,draw
Espanyol_Mallorca,Espanyol,Mallorca,1.0,2.0,draw
Mallorca_Espanyol,Mallorca,Espanyol,2.0,1.0,draw
Almeria_CeltaVigo,Almeria,CeltaVigo,4.0,1.0,win
CeltaVigo_Almeria,CeltaVigo,Almeria,1.0,4.0,loss
CeltaVigo_Almeria,CeltaVigo,Almeria,1.0,4.0,loss
Almeria_CeltaVigo,Almeria,CeltaVigo,4.0,1.0,win
Cadiz_AtleticoMadrid,Cadiz,AtleticoMadrid,3.0,2.0,win
AtleticoMadrid_Cadiz,AtleticoMadrid,Cadiz,2.0,3.0,loss
AtleticoMadrid_Cadiz,AtleticoMadrid,Cadiz,2.0,3.0,loss
Cadiz_AtleticoMadrid,Cadiz,AtleticoMadrid,3.0,2.0,win
Sevilla_RayoVallecano,Sevilla,RayoVallecano,1.0,2.0,loss
RayoVallecano_Sevilla,RayoVallecano,Sevilla,2.0,1.0,win
RayoVallecano_Sevilla,RayoVallecano,Sevilla,2.0,1.0,win
Sevilla_RayoVallecano,Sevilla,RayoVallecano,1.0,2.0,loss
Valencia_Barcelona,Valencia,Barcelona,1.0,2.0,loss
Barcelona_Valencia,Barcelona,Valencia,2.0,1.0,win
Barcelona_Valencia,Barcelona,Valencia,2.0,1.0,win
Valencia_Barcelona,Valencia,Barcelona,1.0,2.0,loss
Osasuna_RealValladolid,Osasuna,RealValladolid,2.0,0.0,win
RealValladolid_Osasuna,RealValladolid,Osasuna,0.0,2.0,loss
RealValladolid_Osasuna,RealValladolid,Osasuna,0.0,2.0,loss
Osasuna_RealValladolid,Osasuna,RealValladolid,2.0,0.0,win
RealMadrid_GironaFC,RealMadrid,GironaFC,1.0,2.0,draw
GironaFC_RealMadrid,GironaFC,RealMadrid,2.0,1.0,draw
GironaFC_RealMadrid,GironaFC,RealMadrid,2.0,1.0,draw
RealMadrid_GironaFC,RealMadrid,GironaFC,1.0,2.0,draw
AthleticClub_Villarreal,AthleticClub,Villarreal,1.0,1.0,win
Villarreal_AthleticClub,Villarreal,AthleticClub,1.0,1.0,loss
Villarreal_AthleticClub,Villarreal,AthleticClub,1.0,1.0,loss
AthleticClub_Villarreal,AthleticClub,Villarreal,1.0,1.0,win
RealSociedad_RealBetis,RealSociedad,RealBetis,0.0,3.0,loss
RealBetis_RealSociedad,RealBetis,RealSociedad,3.0,0.0,win
RealBetis_RealSociedad,RealBetis,RealSociedad,3.0,0.0,win
RealSociedad_RealBetis,RealSociedad,RealBetis,0.0,3.0,loss
Elche_Getafe,Elche,Getafe,1.0,1.0,loss
Getafe_Elche,Getafe,Elche,1.0,1.0,win
Getafe_Elche,Getafe,Elche,1.0,1.0,win
Elche_Getafe,Elche,Getafe,1.0,1.0,loss
GironaFC_AthleticClub,GironaFC,AthleticClub,2.0,2.0,win
AthleticClub_GironaFC,AthleticClub,GironaFC,2.0,2.0,loss
AthleticClub_GironaFC,AthleticClub,GironaFC,2.0,2.0,loss
GironaFC_AthleticClub,GironaFC,AthleticClub,2.0,2.0,win
Getafe_Cadiz,Getafe,Cadiz,1.0,1.0,draw
Cadiz_Getafe,Cadiz,Getafe,1.0,1.0,draw
Cadiz_Getafe,Cadiz,Getafe,1.0,1.0,draw
Getafe_Cadiz,Getafe,Cadiz,1.0,1.0,draw
RealValladolid_Elche,RealValladolid,Elche,2.0,1.0,win
Elche_RealValladolid,Elche,RealValladolid,1.0,2.0,loss
Elche_RealValladolid,Elche,RealValladolid,1.0,2.0,loss
RealValladolid_Elche,RealValladolid,Elche,2.0,1.0,win
CeltaVigo_Osasuna,CeltaVigo,Osasuna,1.0,2.0,loss
Osasuna_CeltaVigo,Osasuna,CeltaVigo,2.0,1.0,win
Osasuna_CeltaVigo,Osasuna,CeltaVigo,2.0,1.0,win
CeltaVigo_Osasuna,CeltaVigo,Osasuna,1.0,2.0,loss
Barcelona_Almeria,Barcelona,Almeria,2.0,1.0,win
Almeria_Barcelona,Almeria,Barcelona,1.0,2.0,loss
Almeria_Barcelona,Almeria,Barcelona,1.0,2.0,loss
Barcelona_Almeria,Barcelona,Almeria,2.0,1.0,win
AtleticoMadrid_Espanyol,AtleticoMadrid,Espanyol,2.0,2.0,draw
Espanyol_AtleticoMadrid,Espanyol,AtleticoMadrid,2.0,2.0,draw
Espanyol_AtleticoMadrid,Espanyol,AtleticoMadrid,2.0,2.0,draw
AtleticoMadrid_Espanyol,AtleticoMadrid,Espanyol,2.0,2.0,draw
RealSociedad_Valencia,RealSociedad,Valencia,1.0,1.0,draw
Valencia_RealSociedad,Valencia,RealSociedad,1.0,1.0,draw
Valencia_RealSociedad,Valencia,RealSociedad,1.0,1.0,draw
RealSociedad_Valencia,RealSociedad,Valencia,1.0,1.0,draw
Villarreal_Mallorca,Villarreal,Mallorca,0.0,2.0,loss
Mallorca_Villarreal,Mallorca,Villarreal,2.0,0.0,win
Mallorca_Villarreal,Mallorca,Villarreal,2.0,0.0,win
Villarreal_Mallorca,Villarreal,Mallorca,0.0,2.0,loss
RealBetis_Sevilla,RealBetis,Sevilla,1.0,1.0,draw
Sevilla_RealBetis,Sevilla,RealBetis,1.0,1.0,draw
Sevilla_RealBetis,Sevilla,RealBetis,1.0,1.0,draw
RealBetis_Sevilla,RealBetis,Sevilla,1.0,1.0,draw
RayoVallecano_RealMadrid,RayoVallecano,RealMadrid,4.0,2.0,win
RealMadrid_RayoVallecano,RealMadrid,RayoVallecano,2.0,4.0,loss
RealMadrid_RayoVallecano,RealMadrid,RayoVallecano,2.0,4.0,loss
RayoVallecano_RealMadrid,RayoVallecano,RealMadrid,4.0,2.0,win
Elche_GironaFC,Elche,GironaFC,2.0,2.0,loss
GironaFC_Elche,GironaFC,Elche,2.0,2.0,win
GironaFC_Elche,GironaFC,Elche,2.0,2.0,win
Elche_GironaFC,Elche,GironaFC,2.0,2.0,loss
AthleticClub_RealValladolid,AthleticClub,RealValladolid,4.0,0.0,win
RealValladolid_AthleticClub,RealValladolid,AthleticClub,0.0,4.0,loss
RealValladolid_AthleticClub,RealValladolid,AthleticClub,0.0,4.0,loss
AthleticClub_RealValladolid,AthleticClub,RealValladolid,4.0,0.0,win
Osasuna_Barcelona,Osasuna,Barcelona,1.0,2.0,loss
Barcelona_Osasuna,Barcelona,Osasuna,2.0,1.0,win
Barcelona_Osasuna,Barcelona,Osasuna,2.0,1.0,win
Osasuna_Barcelona,Osasuna,Barcelona,1.0,2.0,loss
Almeria_Getafe,Almeria,Getafe,2.0,0.0,win
Getafe_Almeria,Getafe,Almeria,0.0,2.0,loss
Getafe_Almeria,Getafe,Almeria,0.0,2.0,loss
Almeria_Getafe,Almeria,Getafe,2.0,0.0,win
Sevilla_RealSociedad,Sevilla,RealSociedad,2.0,3.0,loss
RealSociedad_Sevilla,RealSociedad,Sevilla,3.0,2.0,win
RealSociedad_Sevilla,RealSociedad,Sevilla,3.0,2.0,win
Sevilla_RealSociedad,Sevilla,RealSociedad,2.0,3.0,loss
Espanyol_Villarreal,Espanyol,Villarreal,0.0,2.0,loss
Villarreal_Espanyol,Villarreal,Espanyol,2.0,0.0,win
Villarreal_Espanyol,Villarreal,Espanyol,2.0,0.0,win
Espanyol_Villarreal,Espanyol,Villarreal,0.0,2.0,loss
Mallorca_AtleticoMadrid,Mallorca,AtleticoMadrid,2.0,0.0,win
AtleticoMadrid_Mallorca,AtleticoMadrid,Mallorca,0.0,2.0,loss
AtleticoMadrid_Mallorca,AtleticoMadrid,Mallorca,0.0,2.0,loss
Mallorca_AtleticoMadrid,Mallorca,AtleticoMadrid,2.0,0.0,win
RayoVallecano_CeltaVigo,RayoVallecano,CeltaVigo,1.0,1.0,draw
CeltaVigo_RayoVallecano,CeltaVigo,RayoVallecano,1.0,1.0,draw
CeltaVigo_RayoVallecano,CeltaVigo,RayoVallecano,1.0,1.0,draw
RayoVallecano_CeltaVigo,RayoVallecano,CeltaVigo,1.0,1.0,draw
Valencia_RealBetis,Valencia,RealBetis,4.0,1.0,win
RealBetis_Valencia,RealBetis,Valencia,1.0,4.0,loss
RealBetis_Valencia,RealBetis,Valencia,1.0,4.0,loss
Valencia_RealBetis,Valencia,RealBetis,4.0,1.0,win
RealMadrid_Cadiz,RealMadrid,Cadiz,2.0,1.0,win
Cadiz_RealMadrid,Cadiz,RealMadrid,1.0,2.0,loss
Cadiz_RealMadrid,Cadiz,RealMadrid,1.0,2.0,loss
RealMadrid_Cadiz,RealMadrid,Cadiz,2.0,1.0,win
GironaFC_RayoVallecano,GironaFC,RayoVallecano,3.0,3.0,draw
RayoVallecano_GironaFC,RayoVallecano,GironaFC,3.0,3.0,draw
RayoVallecano_GironaFC,RayoVallecano,GironaFC,3.0,3.0,draw
GironaFC_RayoVallecano,GironaFC,RayoVallecano,3.0,3.0,draw
RealBetis_AthleticClub,RealBetis,AthleticClub,1.0,1.0,draw
AthleticClub_RealBetis,AthleticClub,RealBetis,1.0,1.0,draw
AthleticClub_RealBetis,AthleticClub,RealBetis,1.0,1.0,draw
RealBetis_AthleticClub,RealBetis,AthleticClub,1.0,1.0,draw
AtleticoMadrid_Elche,AtleticoMadrid,Elche,2.0,1.0,win
Elche_AtleticoMadrid,Elche,AtleticoMadrid,1.0,2.0,loss
Elche_AtleticoMadrid,Elche,AtleticoMadrid,1.0,2.0,loss
AtleticoMadrid_Elche,AtleticoMadrid,Elche,2.0,1.0,win
Getafe_Mallorca,Getafe,Mallorca,3.0,1.0,win
Mallorca_Getafe,Mallorca,Getafe,1.0,3.0,loss
Mallorca_Getafe,Mallorca,Getafe,1.0,3.0,loss
Getafe_Mallorca,Getafe,Mallorca,3.0,1.0,win
Cadiz_Almeria,Cadiz,Almeria,1.0,1.0,draw
Almeria_Cadiz,Almeria,Cadiz,1.0,1.0,draw
Almeria_Cadiz,Almeria,Cadiz,1.0,1.0,draw
Cadiz_Almeria,Cadiz,Almeria,1.0,1.0,draw
CeltaVigo_Sevilla,CeltaVigo,Sevilla,2.0,1.0,draw
Sevilla_CeltaVigo,Sevilla,CeltaVigo,1.0,2.0,draw
Sevilla_CeltaVigo,Sevilla,CeltaVigo,1.0,2.0,draw
CeltaVigo_Sevilla,CeltaVigo,Sevilla,2.0,1.0,draw
RealValladolid_RealMadrid,RealValladolid,RealMadrid,1.0,3.0,loss
RealMadrid_RealValladolid,RealMadrid,RealValladolid,3.0,1.0,win
RealMadrid_RealValladolid,RealMadrid,RealValladolid,3.0,1.0,win
RealValladolid_RealMadrid,RealValladolid,RealMadrid,1.0,3.0,loss
Barcelona_Espanyol,Barcelona,Espanyol,2.0,2.0,draw
Espanyol_Barcelona,Espanyol,Barcelona,2.0,2.0,draw
Espanyol_Barcelona,Espanyol,Barcelona,2.0,2.0,draw
Barcelona_Espanyol,Barcelona,Espanyol,2.0,2.0,draw
RealSociedad_Osasuna,RealSociedad,Osasuna,2.0,1.0,win
Osasuna_RealSociedad,Osasuna,RealSociedad,1.0,2.0,loss
Osasuna_RealSociedad,Osasuna,RealSociedad,1.0,2.0,loss
RealSociedad_Osasuna,RealSociedad,Osasuna,2.0,1.0,win
Villarreal_Valencia,Villarreal,Valencia,2.0,2.0,win
Valencia_Villarreal,Valencia,Villarreal,2.0,2.0,loss
Valencia_Villarreal,Valencia,Villarreal,2.0,2.0,loss
Villarreal_Valencia,Villarreal,Valencia,2.0,2.0,win
Elche_CeltaVigo,Elche,CeltaVigo,0.0,1.0,loss
CeltaVigo_Elche,CeltaVigo,Elche,1.0,0.0,win
CeltaVigo_Elche,CeltaVigo,Elche,1.0,0.0,win
Elche_CeltaVigo,Elche,CeltaVigo,0.0,1.0,loss
Valencia_Cadiz,Valencia,Cadiz,0.0,1.0,loss
Cadiz_Valencia,Cadiz,Valencia,1.0,0.0,win
Cadiz_Valencia,Cadiz,Valencia,1.0,0.0,win
Valencia_Cadiz,Valencia,Cadiz,0.0,1.0,loss
Villarreal_RealMadrid,Villarreal,RealMadrid,2.0,1.0,win
RealMadrid_Villarreal,RealMadrid,Villarreal,1.0,2.0,loss
RealMadrid_Villarreal,RealMadrid,Villarreal,1.0,2.0,loss
Villarreal_RealMadrid,Villarreal,RealMadrid,2.0,1.0,win
Mallorca_RealValladolid,Mallorca,RealValladolid,2.0,1.0,win
RealValladolid_Mallorca,RealValladolid,Mallorca,1.0,2.0,loss
RealValladolid_Mallorca,RealValladolid,Mallorca,1.0,2.0,loss
Mallorca_RealValladolid,Mallorca,RealValladolid,2.0,1.0,win
Espanyol_GironaFC,Espanyol,GironaFC,2.0,2.0,draw
GironaFC_Espanyol,GironaFC,Espanyol,2.0,2.0,draw
GironaFC_Espanyol,GironaFC,Espanyol,2.0,2.0,draw
Espanyol_GironaFC,Espanyol,GironaFC,2.0,2.0,draw
Almeria_RealSociedad,Almeria,RealSociedad,0.0,2.0,loss
RealSociedad_Almeria,RealSociedad,Almeria,2.0,0.0,win
RealSociedad_Almeria,RealSociedad,Almeria,2.0,0.0,win
Almeria_RealSociedad,Almeria,RealSociedad,0.0,2.0,loss
RayoVallecano_RealBetis,RayoVallecano,RealBetis,2.0,3.0,loss
RealBetis_RayoVallecano,RealBetis,RayoVallecano,3.0,2.0,win
RealBetis_RayoVallecano,RealBetis,RayoVallecano,3.0,2.0,win
RayoVallecano_RealBetis,RayoVallecano,RealBetis,2.0,3.0,loss
Sevilla_Getafe,Sevilla,Getafe,2.0,2.0,win
Getafe_Sevilla,Getafe,Sevilla,2.0,2.0,loss
Getafe_Sevilla,Getafe,Sevilla,2.0,2.0,loss
Sevilla_Getafe,Sevilla,Getafe,2.0,2.0,win
AtleticoMadrid_Barcelona,AtleticoMadrid,Barcelona,1.0,1.0,loss
Barcelona_AtleticoMadrid,Barcelona,AtleticoMadrid,1.0,1.0,win
Barcelona_AtleticoMadrid,Barcelona,AtleticoMadrid,1.0,1.0,win
AtleticoMadrid_Barcelona,AtleticoMadrid,Barcelona,1.0,1.0,loss
AthleticClub_Osasuna,AthleticClub,Osasuna,1.0,1.0,draw
Osasuna_AthleticClub,Osasuna,AthleticClub,1.0,1.0,draw
Osasuna_AthleticClub,Osasuna,AthleticClub,1.0,1.0,draw
AthleticClub_Osasuna,AthleticClub,Osasuna,1.0,1.0,draw
CeltaVigo_Villarreal,CeltaVigo,Villarreal,1.0,1.0,draw
Villarreal_CeltaVigo,Villarreal,CeltaVigo,1.0,1.0,draw
Villarreal_CeltaVigo,Villarreal,CeltaVigo,1.0,1.0,draw
CeltaVigo_Villarreal,CeltaVigo,Villarreal,1.0,1.0,draw
RealValladolid_RayoVallecano,RealValladolid,RayoVallecano,1.0,1.0,loss
RayoVallecano_RealValladolid,RayoVallecano,RealValladolid,1.0,1.0,win
RayoVallecano_RealValladolid,RayoVallecano,RealValladolid,1.0,1.0,win
RealValladolid_RayoVallecano,RealValladolid,RayoVallecano,1.0,1.0,loss
GironaFC_Sevilla,GironaFC,Sevilla,2.0,1.0,win
Sevilla_GironaFC,Sevilla,GironaFC,1.0,2.0,loss
Sevilla_GironaFC,Sevilla,GironaFC,1.0,2.0,loss
GironaFC_Sevilla,GironaFC,Sevilla,2.0,1.0,win
Osasuna_Mallorca,Osasuna,Mallorca,2.0,0.0,win
Mallorca_Osasuna,Mallorca,Osasuna,0.0,2.0,loss
Mallorca_Osasuna,Mallorca,Osasuna,0.0,2.0,loss
Osasuna_Mallorca,Osasuna,Mallorca,2.0,0.0,win
RealSociedad_AthleticClub,RealSociedad,AthleticClub,3.0,1.0,win
AthleticClub_RealSociedad,AthleticClub,RealSociedad,1.0,3.0,loss
AthleticClub_RealSociedad,AthleticClub,RealSociedad,1.0,3.0,loss
RealSociedad_AthleticClub,RealSociedad,AthleticClub,3.0,1.0,win
Getafe_Espanyol,Getafe,Espanyol,1.0,2.0,loss
Espanyol_Getafe,Espanyol,Getafe,2.0,1.0,win
Espanyol_Getafe,Espanyol,Getafe,2.0,1.0,win
Getafe_Espanyol,Getafe,Espanyol,1.0,2.0,loss
Almeria_AtleticoMadrid,Almeria,AtleticoMadrid,2.0,1.0,draw
AtleticoMadrid_Almeria,AtleticoMadrid,Almeria,1.0,2.0,draw
AtleticoMadrid_Almeria,AtleticoMadrid,Almeria,1.0,2.0,draw
Almeria_AtleticoMadrid,Almeria,AtleticoMadrid,2.0,1.0,draw
Cadiz_Elche,Cadiz,Elche,1.0,2.0,draw
Elche_Cadiz,Elche,Cadiz,2.0,1.0,draw
Elche_Cadiz,Elche,Cadiz,2.0,1.0,draw
Cadiz_Elche,Cadiz,Elche,1.0,2.0,draw
RealBetis_Barcelona,RealBetis,Barcelona,1.0,3.0,loss
Barcelona_RealBetis,Barcelona,RealBetis,3.0,1.0,win
Barcelona_RealBetis,Barcelona,RealBetis,3.0,1.0,win
RealBetis_Barcelona,RealBetis,Barcelona,1.0,3.0,loss
RealMadrid_Valencia,RealMadrid,Valencia,3.0,0.0,win
Valencia_RealMadrid,Valencia,RealMadrid,0.0,3.0,loss
Valencia_RealMadrid,Valencia,RealMadrid,0.0,3.0,loss
RealMadrid_Valencia,RealMadrid,Valencia,3.0,0.0,win
Mallorca_CeltaVigo,Mallorca,CeltaVigo,2.0,0.0,win
CeltaVigo_Mallorca,CeltaVigo,Mallorca,0.0,2.0,loss
CeltaVigo_Mallorca,CeltaVigo,Mallorca,0.0,2.0,loss
Mallorca_CeltaVigo,Mallorca,CeltaVigo,2.0,0.0,win
RayoVallecano_RealSociedad,RayoVallecano,RealSociedad,1.0,2.0,loss
RealSociedad_RayoVallecano,RealSociedad,RayoVallecano,2.0,1.0,win
RealSociedad_RayoVallecano,RealSociedad,RayoVallecano,2.0,1.0,win
RayoVallecano_RealSociedad,RayoVallecano,RealSociedad,1.0,2.0,loss
Espanyol_RealBetis,Espanyol,RealBetis,2.0,0.0,win
RealBetis_Espanyol,RealBetis,Espanyol,0.0,2.0,loss
RealBetis_Espanyol,RealBetis,Espanyol,0.0,2.0,loss
Espanyol_RealBetis,Espanyol,RealBetis,2.0,0.0,win
AtleticoMadrid_RealValladolid,AtleticoMadrid,RealValladolid,3.0,1.0,win
RealValladolid_AtleticoMadrid,RealValladolid,AtleticoMadrid,1.0,3.0,loss
RealValladolid_AtleticoMadrid,RealValladolid,AtleticoMadrid,1.0,3.0,loss
AtleticoMadrid_RealValladolid,AtleticoMadrid,RealValladolid,3.0,1.0,win
Sevilla_Cadiz,Sevilla,Cadiz,2.0,1.0,win
Cadiz_Sevilla,Cadiz,Sevilla,1.0,2.0,loss
Cadiz_Sevilla,Cadiz,Sevilla,1.0,2.0,loss
Sevilla_Cadiz,Sevilla,Cadiz,2.0,1.0,win
Villarreal_GironaFC,Villarreal,GironaFC,1.0,1.0,win
GironaFC_Villarreal,GironaFC,Villarreal,1.0,1.0,loss
GironaFC_Villarreal,GironaFC,Villarreal,1.0,1.0,loss
Villarreal_GironaFC,Villarreal,GironaFC,1.0,1.0,win
Elche_Osasuna,Elche,Osasuna,2.0,2.0,draw
Osasuna_Elche,Osasuna,Elche,2.0,2.0,draw
Osasuna_Elche,Osasuna,Elche,2.0,2.0,draw
Elche_Osasuna,Elche,Osasuna,2.0,2.0,draw
Barcelona_Getafe,Barcelona,Getafe,2.0,0.0,win
Getafe_Barcelona,Getafe,Barcelona,0.0,2.0,loss
Getafe_Barcelona,Getafe,Barcelona,0.0,2.0,loss
Barcelona_Getafe,Barcelona,Getafe,2.0,0.0,win
AthleticClub_RealMadrid,AthleticClub,RealMadrid,0.0,2.0,loss
RealMadrid_AthleticClub,RealMadrid,AthleticClub,2.0,0.0,win
RealMadrid_AthleticClub,RealMadrid,AthleticClub,2.0,0.0,win
AthleticClub_RealMadrid,AthleticClub,RealMadrid,0.0,2.0,loss
Valencia_Almeria,Valencia,Almeria,3.0,2.0,draw
Almeria_Valencia,Almeria,Valencia,2.0,3.0,draw
Almeria_Valencia,Almeria,Valencia,2.0,3.0,draw
Valencia_Almeria,Valencia,Almeria,3.0,2.0,draw
Almeria_Espanyol,Almeria,Espanyol,4.0,2.0,win
Espanyol_Almeria,Espanyol,Almeria,2.0,4.0,loss
Espanyol_Almeria,Espanyol,Almeria,2.0,4.0,loss
Almeria_Espanyol,Almeria,Espanyol,4.0,2.0,win
Cadiz_Mallorca,Cadiz,Mallorca,3.0,1.0,win
Mallorca_Cadiz,Mallorca,Cadiz,1.0,3.0,loss
Mallorca_Cadiz,Mallorca,Cadiz,1.0,3.0,loss
Cadiz_Mallorca,Cadiz,Mallorca,3.0,1.0,win
GironaFC_Barcelona,GironaFC,Barcelona,1.0,2.0,loss
Barcelona_GironaFC,Barcelona,GironaFC,2.0,1.0,win
Barcelona_GironaFC,Barcelona,GironaFC,2.0,1.0,win
GironaFC_Barcelona,GironaFC,Barcelona,1.0,2.0,loss
Sevilla_Elche,Sevilla,Elche,4.0,1.0,win
Elche_Sevilla,Elche,Sevilla,1.0,4.0,loss
Elche_Sevilla,Elche,Sevilla,1.0,4.0,loss
Sevilla_Elche,Sevilla,Elche,4.0,1.0,win
Getafe_RealBetis,Getafe,RealBetis,1.0,2.0,loss
RealBetis_Getafe,RealBetis,Getafe,2.0,1.0,win
RealBetis_Getafe,RealBetis,Getafe,2.0,1.0,win
Getafe_RealBetis,Getafe,RealBetis,1.0,2.0,loss
RealValladolid_Valencia,RealValladolid,Valencia,1.0,0.0,win
Valencia_RealValladolid,Valencia,RealValladolid,0.0,1.0,loss
Valencia_RealValladolid,Valencia,RealValladolid,0.0,1.0,loss
RealValladolid_Valencia,RealValladolid,Valencia,1.0,0.0,win
Osasuna_AtleticoMadrid,Osasuna,AtleticoMadrid,1.0,1.0,loss
AtleticoMadrid_Osasuna,AtleticoMadrid,Osasuna,1.0,1.0,win
AtleticoMadrid_Osasuna,AtleticoMadrid,Osasuna,1.0,1.0,win
Osasuna_AtleticoMadrid,Osasuna,AtleticoMadrid,1.0,1.0,loss
CeltaVigo_AthleticClub,CeltaVigo,AthleticClub,1.0,1.0,win
AthleticClub_CeltaVigo,AthleticClub,CeltaVigo,1.0,1.0,loss
AthleticClub_CeltaVigo,AthleticClub,CeltaVigo,1.0,1.0,loss
CeltaVigo_AthleticClub,CeltaVigo,AthleticClub,1.0,1.0,win
RealMadrid_RealSociedad,RealMadrid,RealSociedad,0.0,0.0,draw
RealSociedad_RealMadrid,RealSociedad,RealMadrid,0.0,0.0,draw
RealSociedad_RealMadrid,RealSociedad,RealMadrid,0.0,0.0,draw
RealMadrid_RealSociedad,RealMadrid,RealSociedad,0.0,0.0,draw
Villarreal_RayoVallecano,Villarreal,RayoVallecano,0.0,2.0,loss
RayoVallecano_Villarreal,RayoVallecano,Villarreal,2.0,0.0,win
RayoVallecano_Villarreal,RayoVallecano,Villarreal,2.0,0.0,win
Villarreal_RayoVallecano,Villarreal,RayoVallecano,0.0,2.0,loss
AthleticClub_Cadiz,AthleticClub,Cadiz,4.0,1.0,win
Cadiz_AthleticClub,Cadiz,AthleticClub,1.0,4.0,loss
Cadiz_AthleticClub,Cadiz,AthleticClub,1.0,4.0,loss
AthleticClub_Cadiz,AthleticClub,Cadiz,4.0,1.0,win
Espanyol_Osasuna,Espanyol,Osasuna,2.0,1.0,draw
Osasuna_Espanyol,Osasuna,Espanyol,1.0,2.0,draw
Osasuna_Espanyol,Osasuna,Espanyol,1.0,2.0,draw
Espanyol_Osasuna,Espanyol,Osasuna,2.0,1.0,draw
Elche_Villarreal,Elche,Villarreal,3.0,1.0,win
Villarreal_Elche,Villarreal,Elche,1.0,3.0,loss
Villarreal_Elche,Villarreal,Elche,1.0,3.0,loss
Elche_Villarreal,Elche,Villarreal,3.0,1.0,win
AtleticoMadrid_Getafe,AtleticoMadrid,Getafe,1.0,1.0,draw
